Game Date,Team,Opponent,GS,AB,Runs,Hits,2B,3B,HR,RBI,BB,IBB,HBP,K,SB,CS,SH,SF,GDP,CI,bats,hitter_name,FANTASY_PTS
"05/19/2017
",LAA,At NYN,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,S,Espinosa,0
"05/20/2017
",LAA,At NYN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"05/21/2017
",LAA,At NYN,1,3,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,S,Espinosa,12
"05/22/2017
",LAA,At TBA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"05/23/2017
",LAA,At TBA,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"05/24/2017
",LAA,At TBA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"05/25/2017
",LAA,At TBA,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Espinosa,2
"05/26/2017
",LAA,At MIA,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"05/28/2017
",LAA,At MIA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Espinosa,2
"05/30/2017
",LAA,Vs. ATL,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,S,Espinosa,7
"05/31/2017
",LAA,Vs. ATL,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,5
"06/01/2017
",LAA,Vs. MIN,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,5
"06/02/2017
",LAA,Vs. MIN,1,4,1,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,S,Espinosa,16
"06/06/2017
",LAA,At DET,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"06/08/2017
",LAA,At DET,1,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,S,Espinosa,19
"06/09/2017
",LAA,At HOU,1,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,S,Espinosa,4
"06/10/2017
",LAA,At HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S,Espinosa,5
"06/11/2017
",LAA,At HOU,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,S,Espinosa,5
"06/12/2017
",LAA,Vs. NYA,1,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,S,Espinosa,7
"06/13/2017
",LAA,Vs. NYA,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"06/14/2017
",LAA,Vs. NYA,1,4,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,S,Espinosa,16
"06/15/2017
",LAA,Vs. KCA,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,3
"06/17/2017
",LAA,Vs. KCA,1,4,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,S,Espinosa,7
"06/18/2017
",LAA,Vs. KCA,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,S,Espinosa,3
"06/20/2017
",LAA,At NYA,1,3,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,S,Espinosa,9
"06/21/2017
",LAA,At NYA,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,3
"06/24/2017
",LAA,At BOS,1,3,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,S,Espinosa,9
"06/25/2017
",LAA,At BOS,1,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,S,Espinosa,6
"06/26/2017
",LAA,At LAN,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,S,Espinosa,7
"06/28/2017
",LAA,Vs. LAN,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,S,Espinosa,2
"06/29/2017
",LAA,Vs. LAN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"06/30/2017
",LAA,Vs. SEA,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"07/01/2017
",LAA,Vs. SEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Espinosa,0
"07/02/2017
",LAA,Vs. SEA,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,S,Espinosa,3
"07/03/2017
",LAA,At MIN,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"07/05/2017
",LAA,At MIN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"07/07/2017
",LAA,At TEX,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"07/08/2017
",LAA,At TEX,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"07/25/2017
",SEA,Vs. BOS,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S,Espinosa,5
"07/26/2017
",SEA,Vs. BOS,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"07/30/2017
",SEA,Vs. NYN,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,S,Espinosa,5
"08/01/2017
",SEA,At TEX,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S,Espinosa,4
"08/06/2017
(2)
",SEA,At KCA,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,S,Espinosa,7
"08/14/2017
",SEA,Vs. BAL,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,0
"08/15/2017
",SEA,Vs. BAL,1,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,S,Espinosa,7
"08/16/2017
",SEA,Vs. BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Espinosa,0
"08/25/2017
",TBA,At SLN,1,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,S,Espinosa,5
"08/27/2017
",TBA,At SLN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"08/28/2017
",TBA,At KCA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"09/02/2017
",TBA,At CHA,1,3,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,S,Espinosa,7
"09/09/2017
",TBA,At BOS,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,Espinosa,9
"09/11/2017
",TBA,Vs. NYA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"09/13/2017
",TBA,Vs. NYA,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S,Espinosa,0
"09/15/2017
",TBA,Vs. BOS,1,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,S,Espinosa,3
"04/03/2017
",BAL,Vs. TOR,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,8
"04/05/2017
",BAL,Vs. TOR,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"04/07/2017
",BAL,Vs. NYA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"04/08/2017
",BAL,Vs. NYA,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,7
"04/11/2017
",BAL,At BOS,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,6
"04/12/2017
",BAL,At BOS,1,5,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,19
"04/13/2017
",BAL,At TOR,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,5
"04/15/2017
",BAL,At TOR,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"04/16/2017
",BAL,At TOR,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"04/18/2017
",BAL,At CIN,1,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,10
"04/19/2017
",BAL,At CIN,1,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,5
"04/21/2017
",BAL,Vs. BOS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"04/23/2017
",BAL,Vs. BOS,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,7
"04/24/2017
",BAL,Vs. TBA,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,7
"04/26/2017
",BAL,Vs. TBA,1,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,Welington_Castillo,6
"04/28/2017
",BAL,At NYA,1,4,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,20
"04/30/2017
",BAL,At NYA,1,6,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,11
"05/16/2017
",BAL,At DET,1,6,2,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,19
"05/17/2017
",BAL,At DET,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,11
"05/19/2017
",BAL,Vs. TOR,1,5,2,3,0,0,2,4,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,35
"05/20/2017
",BAL,Vs. TOR,1,3,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,20
"05/21/2017
",BAL,Vs. TOR,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,Welington_Castillo,0
"05/22/2017
",BAL,Vs. MIN,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,2
"05/23/2017
",BAL,Vs. MIN,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,3
"05/26/2017
",BAL,At HOU,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"05/27/2017
",BAL,At HOU,1,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,5
"05/28/2017
",BAL,At HOU,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,5
"05/29/2017
",BAL,Vs. NYA,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,6
"05/30/2017
",BAL,Vs. NYA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"06/10/2017
",BAL,At NYA,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"06/11/2017
",BAL,At NYA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,Welington_Castillo,0
"06/12/2017
",BAL,At CHA,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,Welington_Castillo,5
"06/13/2017
",BAL,At CHA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,2
"06/14/2017
",BAL,At CHA,1,4,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,20
"06/15/2017
",BAL,At CHA,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,17
"06/16/2017
",BAL,Vs. SLN,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"06/17/2017
",BAL,Vs. SLN,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,4
"06/18/2017
",BAL,Vs. SLN,1,4,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,17
"06/19/2017
",BAL,Vs. CLE,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"06/20/2017
",BAL,Vs. CLE,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,R,Welington_Castillo,0
"06/22/2017
",BAL,Vs. CLE,1,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,6
"06/23/2017
",BAL,At TBA,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,R,Welington_Castillo,5
"06/24/2017
",BAL,At TBA,1,5,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,16
"06/27/2017
",BAL,At TOR,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"06/30/2017
",BAL,Vs. TBA,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,2
"07/01/2017
",BAL,Vs. TBA,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,5
"07/03/2017
",BAL,At MIL,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,2
"07/05/2017
",BAL,At MIL,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,2
"07/06/2017
",BAL,At MIN,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"07/08/2017
",BAL,At MIN,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"07/14/2017
",BAL,Vs. CHN,1,4,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,16
"07/16/2017
",BAL,Vs. CHN,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"07/17/2017
",BAL,Vs. TEX,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,10
"07/18/2017
",BAL,Vs. TEX,1,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,3
"07/20/2017
",BAL,Vs. TEX,1,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,13
"07/22/2017
",BAL,Vs. HOU,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,R,Welington_Castillo,0
"07/24/2017
",BAL,At TBA,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,R,Welington_Castillo,5
"07/25/2017
",BAL,At TBA,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,R,Welington_Castillo,12
"07/28/2017
",BAL,At TEX,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,6
"07/30/2017
",BAL,At TEX,1,4,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,23
"08/01/2017
",BAL,Vs. KCA,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,5
"08/03/2017
",BAL,Vs. DET,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,R,Welington_Castillo,5
"08/05/2017
",BAL,Vs. DET,1,4,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,21
"08/07/2017
",BAL,At LAA,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,8
"08/09/2017
",BAL,At LAA,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,14
"08/10/2017
",BAL,At OAK,1,3,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,7
"08/12/2017
",BAL,At OAK,1,5,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,R,Welington_Castillo,4
"08/15/2017
",BAL,At SEA,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"08/19/2017
",BAL,Vs. LAA,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,4
"08/21/2017
",BAL,Vs. OAK,1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,R,Welington_Castillo,14
"08/23/2017
",BAL,Vs. OAK,1,3,1,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,21
"08/25/2017
",BAL,At BOS,1,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,8
"08/27/2017
",BAL,At BOS,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"08/28/2017
",BAL,Vs. SEA,1,4,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,13
"08/29/2017
",BAL,Vs. SEA,1,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,14
"08/30/2017
",BAL,Vs. SEA,1,4,2,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,31
"08/31/2017
",BAL,Vs. TOR,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"09/01/2017
",BAL,Vs. TOR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,2
"09/02/2017
",BAL,Vs. TOR,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"09/03/2017
",BAL,Vs. TOR,1,5,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,31
"09/04/2017
",BAL,Vs. NYA,1,4,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,R,Welington_Castillo,14
"09/05/2017
",BAL,Vs. NYA,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"09/09/2017
",BAL,At CLE,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"09/10/2017
",BAL,At CLE,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"09/11/2017
",BAL,At TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"09/14/2017
",BAL,At NYA,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"09/15/2017
",BAL,At NYA,1,3,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,16
"09/16/2017
",BAL,At NYA,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"09/18/2017
",BAL,Vs. BOS,1,3,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,R,Welington_Castillo,6
"09/19/2017
",BAL,Vs. BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,0
"09/20/2017
",BAL,Vs. BOS,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"09/21/2017
",BAL,Vs. TBA,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,3
"09/22/2017
",BAL,Vs. TBA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,2
"09/23/2017
",BAL,Vs. TBA,1,2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,R,Welington_Castillo,13
"09/27/2017
",BAL,At PIT,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R,Welington_Castillo,0
"09/29/2017
",BAL,At TBA,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,R,Welington_Castillo,0
"04/03/2017
",OAK,Vs. LAA,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,2
"04/04/2017
",OAK,Vs. LAA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,0
"04/05/2017
",OAK,Vs. LAA,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,3
"04/07/2017
",OAK,At TEX,1,4,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,21
"04/08/2017
",OAK,At TEX,1,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,L,Matt_Joyce,4
"04/09/2017
",OAK,At TEX,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"04/10/2017
",OAK,At KCA,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,3
"04/12/2017
",OAK,At KCA,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,7
"04/14/2017
",OAK,Vs. HOU,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,5
"04/15/2017
",OAK,Vs. HOU,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,L,Matt_Joyce,2
"04/17/2017
",OAK,Vs. TEX,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"04/18/2017
",OAK,Vs. TEX,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"04/20/2017
",OAK,Vs. SEA,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"04/21/2017
",OAK,Vs. SEA,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,5
"04/22/2017
",OAK,Vs. SEA,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,L,Matt_Joyce,3
"04/23/2017
",OAK,Vs. SEA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,L,Matt_Joyce,4
"04/25/2017
",OAK,At LAA,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,L,Matt_Joyce,0
"04/26/2017
",OAK,At LAA,1,4,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,21
"04/27/2017
",OAK,At LAA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,0
"04/28/2017
",OAK,At HOU,1,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,L,Matt_Joyce,4
"04/30/2017
",OAK,At HOU,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,L,Matt_Joyce,3
"05/02/2017
",OAK,At MIN,1,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,L,Matt_Joyce,9
"05/03/2017
",OAK,At MIN,1,4,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,12
"05/04/2017
",OAK,At MIN,1,4,2,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,18
"05/05/2017
",OAK,Vs. DET,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,L,Matt_Joyce,0
"05/06/2017
",OAK,Vs. DET,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,7
"05/07/2017
",OAK,Vs. DET,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,5
"05/08/2017
",OAK,Vs. LAA,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,0
"05/09/2017
",OAK,Vs. LAA,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,2
"05/12/2017
",OAK,At TEX,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,14
"05/13/2017
",OAK,At TEX,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,L,Matt_Joyce,7
"05/14/2017
",OAK,At TEX,1,5,1,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,22
"05/15/2017
",OAK,At SEA,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,2
"05/16/2017
",OAK,At SEA,1,5,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,16
"05/17/2017
",OAK,At SEA,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"05/18/2017
",OAK,Vs. BOS,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,7
"05/21/2017
",OAK,Vs. BOS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"05/23/2017
",OAK,Vs. MIA,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,6
"05/24/2017
",OAK,Vs. MIA,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,9
"05/26/2017
",OAK,At NYA,1,3,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,L,Matt_Joyce,4
"05/27/2017
",OAK,At NYA,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,0
"05/28/2017
",OAK,At NYA,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,5
"05/29/2017
",OAK,At CLE,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,2
"05/30/2017
",OAK,At CLE,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,L,Matt_Joyce,4
"05/31/2017
",OAK,At CLE,1,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,L,Matt_Joyce,5
"06/01/2017
",OAK,At CLE,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,2
"06/02/2017
",OAK,Vs. WSH,1,2,1,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,20
"06/03/2017
",OAK,Vs. WSH,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,4
"06/04/2017
",OAK,Vs. WSH,1,4,2,2,0,0,1,4,1,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,27
"06/05/2017
",OAK,Vs. TOR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,0
"06/07/2017
",OAK,Vs. TOR,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,5
"06/09/2017
",OAK,At TBA,1,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,L,Matt_Joyce,4
"06/10/2017
(1)
",OAK,At TBA,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L,Matt_Joyce,8
"06/11/2017
",OAK,At TBA,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,L,Matt_Joyce,2
"06/13/2017
",OAK,At MIA,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,L,Matt_Joyce,3
